folder_name,file_count,predicted_purpose,buckets,sample_file_1,sample_file_2,sample_file_3,select
131 Robinwood,3,claim_restoration,"other=2, insurance=1",Liability Insurance (14).pdf,SSFP00300411100 2.pdf,SSFP00300411100 4.pdf,
131 Robinwood Drive,10,property_appraisal,"other=8, appraisal=1, report=1",3264074V2_FINAL_DRAFT_CAR.pdf,"131 Robinwood Dr., Rooming House, Shirley, Initial Health & Safety Inspection 6-27-23.docx",131 Robinwood Legal.pdf,
134 Hounslow Road,1,unknown,other=1,20220809121835683.pdf,,,
15 Northridge Drive,45,claim_restoration,"other=24, spreadsheet=14, appraisal=3, estimate=2, invoice=1, permit=1",15 Northridge Dr. Coram.pdf,15 Northridge.docx,20220426150227757.pdf,
1620 Old Cedar Swamp Advert Photos,0,unknown,(empty),,,,
1620 Old Cedar Swamp Rd,1,unknown,other=1,1620_OLD_CEDAR_SWAMP_FINAL_DRAFT_CAR.pdf,,,
1620 Old Cedar Swamp Road,21,property_appraisal,"other=11, spreadsheet=5, appraisal=2, invoice=2, contract=1",1620_OLD_CEDAR_SWA-3_FINAL_DRAFT_CON.pdf,20220901103418092.pdf,20220901103514138.pdf,
1620 old swamp,2,unknown,other=2,1620_OLD_CEDAR_SWA-2_FINAL_DRAFT_CON.pdf,1620_OLD_CEDAR_SWA-3_FINAL_DRAFT_CON.pdf,,
168 Moriches,15,unknown,"other=12, spreadsheet=2, invoice=1",168 Moriches Questionnaire.pdf,168 moriches app.pdf,168 moriches j&j quote.pdf,
168 Moriches Ave,2,unknown,other=2,168_MORICHES_FINAL_DRAFT_CAR.pdf,3264852V2_FINAL_DRAFT_CAR.pdf,,
168 Moriches Avenue,28,property_appraisal,"other=22, spreadsheet=4, appraisal=2",1168 Moriches.PC9.pdf,168  MORICHES P&L JAN 21-MAY 20.pdf,168 MORICHES SIGNED CLOSING DOCS.pdf,
168 Moriches Road,8,unknown,other=8,168 Moriches Questionnaire.pdf,168 moriches j&j quote.pdf,168 Moriches Questionnaire.pdf,
17 Court Street,7,property_appraisal,"other=5, appraisal=2",20231130134255092.pdf,20231130134301138.pdf,20231130134313467.pdf,
17 Windmill Lane,13,property_appraisal,"other=10, appraisal=2, spreadsheet=1",17 windmill levitown ny.docx,20230316122324328.pdf,20230331145819881.pdf,
17 Windmill Updated Pictures,1,unknown,other=1,all_floors_17_windmill_lane_levittown_with_dim.pdf,,,
173 Thunder Road,25,property_appraisal,"other=15, spreadsheet=8, appraisal=2",20220415113024990.pdf,20220415141052946.pdf,20220427124129313.pdf,
18 Sentinel Place,2,unknown,spreadsheet=2,18_SENTINEL_PLACE_FINAL_DRAFT_CAR.pdf,"Gilroy - 18 Sentinel Pl., Massapequa - RBw.pdf",,
189-14 118th ave,2,unknown,other=2,189-14_118TH_AVE_FINAL_DRAFT_CAR.pdf,"Pierre - 189-14 118th Ave., St. Albans - MIT.pdf",,
1950 Great Neck Ave,1,unknown,other=1,1950_GREAT_NECK_AVE_FINAL_DRAFT_CAR.pdf,,,
1A Gerald Lane,68,claim_restoration,"other=34, spreadsheet=29, appraisal=3, estimate=1, invoice=1",1 a Gerald Lane.pdf,1A Gerald.docx,20220411101701644.pdf,
2 Ashwood,3,unknown,other=3,Common Document Pack - Flip It 13 LLC.pdf,Liability Document Pack - Flip It 13 LLC.pdf,Property Document Pack - Flip It 13 LLC.pdf,
2 Ashwood Drive,5,property_appraisal,"appraisal=3, other=2",20230628115227747.pdf,20240306110205748.pdf,Appraisal 2 Ashwood Dr (1).pdf,
2. Bookeeping 2026,202,property_appraisal,"other=149, spreadsheet=26, invoice=25, appraisal=1, contract=1",1. Expense & Profit Tracking.xlsx,1_Claims_Control_Center.xlsx,2. Subcontractor payments spreadsheet 2026.xlsx,
2. Homedoc Resto Jobs,148,property_appraisal,"other=132, spreadsheet=10, appraisal=4, contract=1, report=1","Jacobs - 106 Brefni St., Amityville - RB.pdf","Mattzie Jacobs - 106 Brefni St., Amityville - MIT.pdf","106 Iceland Dr., Huntington Station - MIT.pdf",
2019 P&L,4,unknown,spreadsheet=4,Madison P&L APR -JUN 2019.xlsx,Madison P&L JAN -MAR 2019.xlsx,Madison P&L JULY -SEPT 2019.xlsx,
2020 P&L,5,unknown,spreadsheet=5,Madison P&L 2020.xlsx,Madison P&L APR -JUN 2020.xlsx,Madison P&L JAN -MAR 2020.xlsx,
2020 Payroll,12,unknown,other=12,20230425094525048.pdf,20230425094622764.pdf,20230425094712800.pdf,
2021,79,unknown,"other=47, spreadsheet=21, invoice=11",Open Old claims 10-12-21.xlsx,Open Old claims 10-26-21.xlsx,Open Old claims 10-4-21.xlsx,
2021 Collection List,14,unknown,spreadsheet=14,Collection List 10-1-21.xlsx,Collection List 10-4-21.xlsx,Collection List 12-22-21.xlsx,
2021 P&L,4,unknown,spreadsheet=4,MAC 1st 2021.xlsx,MAC 2nd 2021.xlsx,MAC 3rd 2021.xlsx,
2021 Payroll,41,unknown,other=41,20230503134201353.pdf,20230503134346137.pdf,20230503134456944.pdf,
2021_03_12,2,unknown,other=2,ICC Claim 1.pdf,ICC Claim 2.pdf,,
2022,91,unknown,"spreadsheet=34, other=30, invoice=27",MAC Accounts Payable 8-1 to 8-5.xlsx,MAC Accounts Payable 8-15 to 8-19.xlsx,MAC Accounts Payable 8-22 to 8-26.xlsx,
2022 P&L,4,unknown,spreadsheet=4,MAC 1st 2022.xlsx,MAC 2nd 2022.xlsx,MAC 3rd 2022.xlsx,
2022 Recertification,12,unknown,"other=10, spreadsheet=2",20221212155037912.pdf,Common Ownership Certificate.pdf,Employer Information Form.pdf,
2023,20,unknown,"spreadsheet=15, other=5",MAC Accounts Payable 1-16 - 1-20 -23.xlsx,MAC Accounts Payable 1-2 - 1-6 -23.xlsx,MAC Accounts Payable 1-22 - 1-27.xlsx,
2023 Articles,2,unknown,"other=1, report=1",Getting ready for spring.docx,March Article - Mold vs Mildew.docx,,
2023 Collection List,3,unknown,spreadsheet=3,12-11-23 - 12-15-23.xlsx,12-18-23 - 12-22-23.xlsx,Week 5-29-23 - 6-2-23.xlsx,
2023 Payroll,1,unknown,other=1,941 1st Qtr 2023.pdf,,,
2024,4,unknown,spreadsheet=4,Copy of 2024.01.08_Tracking_Status Sheet.xlsx,Copy of 2024.03.01_Tracking_Status Sheet.xlsx,Copy of 2024.03.29_Tracking_Status Sheet.xlsx,
2024 AP,3,unknown,spreadsheet=3,6-10-24 - 6-15-24.xlsx,6-4-24 - 6-7-24.xlsx,6-3-24 - 6-7-24.xlsx,
204 Old Country Road,2,unknown,other=2,20220407130425079.pdf,20220622111015043.pdf,,
209 Jamaica,9,unknown,"other=5, spreadsheet=3, invoice=1",209 jamaica application.pdf,209 jamaica signed app & NELP.pdf,Binder PDF Binder PDF (9).pdf,
209 Jamaica ARGO boiler Fire Claim - 209 Jamaica Avenue,1,property_appraisal,contract=1,full contract.pdf,,,
209 Jamaica Ave,1,unknown,other=1,3263251V2_FINAL_DRAFT_CAR.pdf,,,
209 Jamaica Avenue,28,property_appraisal,"other=23, spreadsheet=4, appraisal=1",1-14-20 EIN NO.84-4283814.pdf,20221212154925594.pdf,20230116125633494.pdf,
21 Rustic Road,46,claim_restoration,"other=21, spreadsheet=17, appraisal=3, permit=3, estimate=1, report=1",20220531130438220.pdf,20220601112502522.pdf,20220603144600059.pdf,
217 Alexander Avenue,6,property_appraisal,"appraisal=3, other=3",20230222154023938.pdf,20230424123640390.pdf,63 Washington Ave LLC (Alexander Ave SALE) - CLOSING PACKAGE.pdf,
218-34 101st ave,0,unknown,(empty),,,,
221 Center Street,8,unknown,"spreadsheet=5, other=3",20220715114342686.pdf,20220802105951851.pdf,20220809095522163.pdf,
224 Pawnee Avenue (New Kitchen Non-Insurance Job),1,unknown,other=1,20230424123648081.pdf,,,
231 W Woodside Patchogue,1,unknown,other=1,231WESTWOODSIDE_FINAL_DRAFT_CAR.pdf,,,
231 Woodside Avenue (Investor-owned Matt) Not a Bob Job,1,unknown,other=1,20220711132158994.pdf,,,
232 Bershire,1,unknown,other=1,"232 Berkshire Dr., Farmingville.pdf",,,
237 Adams Avenue,6,unknown,"other=5, spreadsheet=1",20230119152446781.pdf,20230217142158409.pdf,20230217142410747.pdf,
24 Newtown Avenue,56,property_appraisal,"other=30, spreadsheet=23, appraisal=1, invoice=1, report=1",20220415113944198.pdf,20220426151132655.pdf,20220502094021283.pdf,
243 Jefferson Street,23,claim_restoration,"other=11, spreadsheet=7, appraisal=3, contract=1, estimate=1",20220608153819124.pdf,20220923140604596.pdf,20220926133249081.pdf,
253 East Hoffman,0,unknown,(empty),,,,
253 East Hoffman Ave,40,property_appraisal,"other=20, spreadsheet=17, appraisal=2, report=1",20220520085005619.pdf,20220601112524208.pdf,20220601142157162.pdf,
26 Wells Place,10,unknown,"other=8, spreadsheet=2",20221206144625158.pdf,20230119152439899.pdf,20230315115054912.pdf,
27 Manor,4,unknown,other=4,Common Document Pack - Flip It 15 LLC.pdf,Liability Document Pack - Flip It 15 LLC.pdf,Property Document Pack - Flip It 15 LLC.pdf,
27 Manor Drive,9,property_appraisal,"other=5, appraisal=2, contract=1, report=1",110092316_FNMA 1004_1007_1.pdf,20230712123951009.pdf,20230823104211536.pdf,
27 Neptune,3,unknown,other=3,Common Document Pack - Operation L.I. LLC.pdf,Liability Document Pack - Operation L.I. LLC.pdf,Property Document Pack - Operation L.I. LLC.pdf,
27 Neptune Avenue,16,property_appraisal,"other=11, contract=2, spreadsheet=2, appraisal=1",20230927140316863.pdf,20240401110310243.pdf,20240517142006439.pdf,
270 Airport Plaza blvd,0,unknown,(empty),,,,
275 Monroe Drive,54,property_appraisal,"other=27, spreadsheet=24, appraisal=2, contract=1",20220325150408150.pdf,20220415143048164.pdf,20220415152536625.pdf,
276 West 22nd Street,40,property_appraisal,"other=27, spreadsheet=8, appraisal=2, contract=2, invoice=1",20220426145524008.pdf,20220427142934684.pdf,20220427143912417.pdf,
28 Birch Road,4,unknown,other=4,28_BIRCH_RD_FINAL_DRAFT_CAR.pdf,"Roberts - 28 Birch Rd., Amityville - MIT.pdf","Roberts - 28 Birch Rd., Amityville - RB.pdf",
2808 John Roe Smith Ave - 2808 John Roe Smith Ave,0,unknown,(empty),,,,
29 Gladstone Avenue,4,property_appraisal,"other=2, contract=1, spreadsheet=1",Flip It 2 (Gladstone) - Agreement to Assign Bid FULLY EXECUTED.pdf,Flip It 2 (Gladstone) - Closing Statement.pdf,Flip It 2 (Gladstone) - Terms of Sale.pdf,
2nd Chance,6,property_appraisal,"contract=5, other=1",2nd Chance Independent Contractor Agreement - redline.docx,2nd Chance Independent Contractor Agreement 6-8A.docx,2nd Chance Independent Contractor Agreement.docx,
3 Texas Street,19,property_appraisal,"other=13, appraisal=2, report=2, permit=1, spreadsheet=1",195380.pdf,20230517113148708.pdf,20230602105212496.pdf,
3.  W9's signed & dated,8,unknown,other=8,Certified Emergency Services W9 4-26.pdf,Certified Emergency Services W9 no date.pdf,Emergency W9 August.pdf,
3. New Documents & Forms  Folder -  Nov 2025,31,property_appraisal,"other=15, contract=9, spreadsheet=6, invoice=1",1-29-26 Madison Ave Construction Corp - Renewal COI's 26-27 - Liability.pdf,1. Contract for Sign . Com.pdf,BOB SHEET 2.0.pdf,
32 Cedar Rd,2,unknown,other=2,32_CEDAR_RD_FINAL_DRAFT_CAR.pdf,"32 Cedar Rd., Amityville - MIT.pdf",,
32 Easton Lindenhurst,1,unknown,spreadsheet=1,Contractor Payment worksheet.xlsx,,,
32 Easton Street,67,claim_restoration,"other=36, spreadsheet=28, appraisal=2, estimate=1",20220426152823419.pdf,20220427110259022.pdf,20220427111233964.pdf,
33 Hinton - Micah,0,unknown,(empty),,,,
338 Waverly Ave,4,unknown,other=4,20240715113040408.pdf,20240715115247316.pdf,20241023130744135.pdf,
35 Venetian,1,unknown,other=1,Shearwater Way LLC (Venetian Promenade SALE) - Emergency Repair Dispute Letter.docx,,,
35 Venetian Promenade,53,claim_restoration,"other=32, spreadsheet=17, appraisal=2, estimate=1, permit=1",0001036593 PO Demand thru 11-15-2022.pdf,20220415145107050.pdf,20220415151746358.pdf,
362 Mooney Pond Rd,5,property_appraisal,"other=4, appraisal=1",20240401105915470.pdf,ATCKSOLLICI_20240415130352033.PDF,SIGNED OA LAMA DRIVE LLC.pdf,
37 Brookside,1,unknown,other=1,ATRMR652056 Recommendations.doc,,,
37 Brookside Avenue,37,claim_restoration,"other=27, spreadsheet=4, appraisal=3, insurance=2, estimate=1",20220415151147564.pdf,20220418153843687.pdf,20220520085932955.pdf,
38 Yacht Club,4,unknown,"other=3, spreadsheet=1",20240603132416235.pdf,Property disclosure form.pdf,38 Yacht Club Road-PolicyDoc-20230821.pdf,
38 Yacht Club Road,25,claim_restoration,"other=17, appraisal=4, spreadsheet=3, estimate=1",20220419152315191.pdf,20220427153430962.pdf,20220607134145735.pdf,
4 Pear Court,1,property_appraisal,contract=1,3-18-22 CONTRACT--ASHWHOLE.pdf,,,
4 Sleepy Hollow Rd,3,unknown,other=3,4_SLEEPY_HOLLOW_DISP_FINAL_DRAFT_CON.pdf,"4 Sleepy Hollow Rd., RB.pdf",4 Sleepy Hollow Rd. - MIT.pdf,
4. Bob Sheets - Spreadsheets,21,unknown,other=21,Akines.pdf,Bonilla.pdf,Figuereido.pdf,
4. Spreadsheets - Documents,6,unknown,"other=4, spreadsheet=2",CLAIM STATUS 4-3-26.pdf,Textiles sheet.xlsx,claim status 4-27-26.pdf,
40 Zach Street,2,unknown,other=2,40_ZACH_ST_FINAL_DRAFT_CAR.pdf,"St. Come - 40 Zach St., West Babylon - RB.pdf",,
41 Lovell,4,unknown,"other=3, spreadsheet=1",41 Lovell Road-PolicyDoc-20230508.pdf,41 lovell app & nelp.pdf,Binder PDF Binder PDF.pdf,
41 Lovell Road,9,unknown,other=9,20230112141713970.pdf,20230410123319114.pdf,20230424123620661.pdf,
42 Frederick Street,0,unknown,(empty),,,,
43 Birch Road,1,unknown,other=1,"Earl - 43 Birch Rd., Amityville - RB.pdf",,,
43 Carver,13,unknown,"other=9, spreadsheet=3, invoice=1",43 Carver Boulevard-PolicyDoc-20230518.pdf,43 carver APP & NELP.pdf,43 carver APP.pdf,
43 Carver Boulevard,32,unknown,"other=24, spreadsheet=7, permit=1",12-27-21 2021-22 PAID $9886.55 CHECK 1102 ALLSTATE.pdf,20220420153808512.pdf,20220420154217967.pdf,
437 Raft Avenue,2,unknown,other=2,20221220141219322.pdf,SKM_284e23011916170.pdf,,
45 Lama Drive,21,unknown,"other=17, spreadsheet=4","2021-2022 12-27-21  PAID TAXES $10,433.27 CK 1101 ALLSTATE.pdf",20220420153936578.pdf,20220420154232246.pdf,
45 Llama,13,unknown,"other=8, spreadsheet=3, invoice=1, report=1",45 lama quote.pdf,45 lama application & nelp.pdf,45_Lama_docusign.pdf,
45 Llama Dr,1,unknown,other=1,45 lama quote.pdf,,,
45 Mount Ave,3,unknown,other=3,45_MOUNT_AVE_FINAL_DRAFT_CAR.pdf,"Dearing - 45 Mount Ave., Wyandanch - MIT.pdf","Smith - 45 Mount Ave., Wyandanch - MIT.pdf",
47 Marshall,7,unknown,"invoice=5, other=2",36-56 34th Street Invoice draft.docx,47 Marshall Invoice 1-5-24.docx,47 Marshall Invoice 4-9-24.docx,
47 Marshall Dr,11,unknown,"invoice=5, other=4, permit=1, spreadsheet=1",47 Marshall Dr - Selden Property checklist.xlsx,36-56 34th Street Invoice draft.docx,47 Marshall Invoice 1-5-24.docx,
47 Marshall Drive,18,property_appraisal,"other=15, appraisal=1, invoice=1, permit=1",20230331142748602.pdf,20230417141009791.pdf,20230501110013373.pdf,
470 St Johns St. Central Islip,2,unknown,other=2,470_ST_JOHNS_ST_FINAL_DRAFT_CAR.pdf,"Addison - 470 St. John's St., Central Islip.pdf",,
470 St. John's St,2,unknown,other=2,"Addison - 470 St. John's St., Central Islip  - MIT.pdf","Addison - 470 St. John's St., Central Islip - RB.pdf",,
48 Rustic Avenue,24,claim_restoration,"other=20, appraisal=3, estimate=1",20220503170421163.pdf,20220504085820526.pdf,20220504090650101.pdf,
49 Colombus Blvd,3,unknown,other=3,49_COLOMBUS_BLVD_FINAL_DRAFT_CAR.pdf,"Williamson - 49 Columbus Ave., Amityville - MIT.pdf","Williamson - 49 Columbus Blvd., Amityville - MIT.pdf",
5 Shearwater Way LLC,3,unknown,other=3,EIN NUMBER FROM IRS.pdf,ENTITY.pdf,OPERATING AGREEMENT.pdf,
5-2-22,6,unknown,other=6,20220502110308781.pdf,SATURDAY.pdf,time sheet.pdf,
50 Richie Court,11,property_appraisal,"other=6, spreadsheet=3, appraisal=2",10-19-23 PAID 4415.08 ALLSTATE CC RICHIE.pdf,11-7-23 50 Richie Court North-PolicyDoc-20231101.pdf,11-7-23 50 Richie Court North-PolicyDoc-20231101_1.pdf,
50 Richie Ct,2,claim_restoration,"insurance=1, spreadsheet=1",1-11-24 DOCUSIGN INSURANCE.pdf,11-7-23 50 Richie Court North-PolicyDoc-20231101.pdf,,
50 TEED STREET,50,property_appraisal,"other=30, spreadsheet=16, appraisal=3, invoice=1",20220415152813025.pdf,20220418111100318.pdf,20220418122135655.pdf,
519 W23rd,10,unknown,"other=8, spreadsheet=2",519 W. 23rd Condo.pdf,591 W23rd ST.pdf,Labor Log.docx,
519 w 23RD st,4,unknown,other=4,519W23RDST-EMSWATER_Final Draft-revised.pdf,519W23RDST-EMSWATER_Final Draft.pdf,519W23RDST-EMSWATER_Final Draft-revised.pdf,
52 Smith,2,property_appraisal,"contract=1, spreadsheet=1",52 Smith Street-PolicyDoc-20230707.pdf,Referee Deed.pdf,,
52 Smith Street,14,property_appraisal,"other=8, appraisal=3, spreadsheet=2, contract=1",20220407130335466.pdf,20220607121640050.pdf,20220809111534615.pdf,
526 Birch Hollow Drive,21,claim_restoration,"other=14, spreadsheet=4, appraisal=2, estimate=1",526_BIRCH_HOLLOW_FINAL_DRAFT_CAR.pdf,20220408100856795.pdf,20220614150335845.pdf,
53 Bellemeade Avenue,3,property_appraisal,"other=2, appraisal=1",20230119153120895.pdf,Flip It 7 LLC (Bellemeade) - CLOSING DOCS.pdf,HPSCAN_20220914211716706_2022-09-14_211908767.pdf,
53 Presford,2,unknown,"other=1, spreadsheet=1",53 Presford Drive-Quote-20240703 (1) POLICY 5000 DEDUCTIBLE.pdf,7-9-24 PAID 2737.63 UPROMISE.pdf,,
53 Presford Drive,8,property_appraisal,"other=6, appraisal=2",20230530115428848.pdf,20230712123935878.pdf,20230823104245240.pdf,
55 Beach lane - 55 Beach Ln,0,unknown,(empty),,,,
55 Spring Street,37,claim_restoration,"spreadsheet=20, other=14, appraisal=2, estimate=1",20220407122331739.pdf,20220630104952967.pdf,20220829101351862.pdf,
57 Dari Drive Middle Island,1,unknown,other=1,WaynescourtdocumentsBobby.pdf,,,
57 Jeanatta Avenue,20,claim_restoration,"other=11, spreadsheet=5, appraisal=2, contract=1, estimate=1",20220408144238780.pdf,20220420154203394.pdf,20220523085256311.pdf,
57 Jeanetta Mastic,4,unknown,other=4,Petition (57 Jeanatta) FINAL.pdf,SCWA letter.docx,Petition (57 Jeanatta) FINAL.pdf,
57 Middle Island,10,unknown,"other=6, spreadsheet=2, invoice=1, report=1",DSS Inspection - 57 Middle Island.docx,57 Middle Island policy.pdf,57 middle island quote.pdf,
57 Middle Island Ave,2,unknown,other=2,Repair Ryder.pdf,57_MIDDLE_ISLAND_FINAL_DRAFT_CAR.pdf,,
57 Middle Island Avenue,19,property_appraisal,"other=15, contract=2, report=1, spreadsheet=1",2021-2022 12-18-21 PAID $8756.64 CK 1100 ALLSTATE.pdf,20220420153954561.pdf,20220420154338177.pdf,
57 Middle Island Medford,1,unknown,other=1,57_MIDDLE_ISLAND_FINAL_DRAFT_CAR.pdf,,,
59 Abbot Lane,41,property_appraisal,"other=22, spreadsheet=16, appraisal=2, contract=1",1-18-22 PAID SCHOOL AND GENERAL TAX.pdf,20220420154028061.pdf,20220420154133049.pdf,
59 Abbott,3,unknown,other=3,20240801101730076.pdf,59 abbot quote.pdf,Enrollment Package.pdf,
59 Whittier Drive,50,property_appraisal,"spreadsheet=25, other=22, appraisal=3",20220415150728632.pdf,20220425124150025.pdf,20220503135420817.pdf,
6 Harriet Street,12,property_appraisal,"other=8, appraisal=3, contract=1",0001057410 PO Demand thru 04-25-2024.pdf,20230601094836235.pdf,20230712103749599.pdf,
6 Wittridge Road,6,unknown,"other=5, spreadsheet=1",20240122114933257.pdf,20240404124004972.pdf,6 Wittridge Road-PolicyDoc-20240125 (1).pdf,
613 Bourdois,5,claim_restoration,"insurance=2, other=2, spreadsheet=1",613_BOURDOIS_FINAL_DRAFT_CAR.pdf,613 Bourdois-PolicyDoc-20230922.pdf,Commercial Property (30).pdf,
613 Bourdois Avenue,5,property_appraisal,"other=3, appraisal=1, permit=1",20230919102547611.pdf,20231005120651352.pdf,Appraisal 613 Bourdois Ave.pdf,
63 Washington,3,property_appraisal,"other=2, contract=1",63 Washington Ave LLC -- Filing Receipt (2).pdf,EIN NUMBER.pdf,EXECUTED OPERATING AGREEMENT.pdf,
65 Center St,24,property_appraisal,"spreadsheet=15, other=7, appraisal=2",20220902145650636.pdf,20221219125701537.pdf,20230316122301461.pdf,
65 Federal Homeowners,1,unknown,other=1,2-6-26 HOMEOWNERS FEDERAL.pdf,,,
65 Federal Ln,3,unknown,other=3,20251110094721738.pdf,65 Federal Lane.pdf,Alcolade LLC (Federal Lane) - OTSC.pdf,
66 Cocoanut,3,claim_restoration,"insurance=1, other=1, spreadsheet=1",20240530095856496.pdf,66_Cocoanut_Street_-_Insurance_Documents_for_.pdf,dos-1614-f-property-condition-disclosure-statement_01.2024.pdf,
66 Cocoanut Street,6,property_appraisal,"other=5, appraisal=1","10524155915-Portillo, Erik V1.pdf",20230602140051752.pdf,20230829121210560.pdf,
67 Moriches Road LLC,3,unknown,other=3,EIN NO. 83-1512599.pdf,EXECUTED OPERATING AGREEMENT.pdf,LLC_Online_Receipt.pdf,
674 N Richmond,15,unknown,"other=14, invoice=1",20240223172059385.pdf,20240229110444709.pdf,674 N. Richmond Home Questionnaire.pdf,
674 N. Richmond,15,unknown,"other=14, invoice=1",20240223172059385.pdf,20240229110444709.pdf,674 N. Richmond Home Questionnaire.pdf,
674 North Richmond Avenue,22,property_appraisal,"other=16, spreadsheet=4, appraisal=1, invoice=1",20220816101456788.pdf,20220902145533034.pdf,20230105101727254.pdf,
69 Brefni St,2,unknown,other=2,69_BREFNI_ST_FINAL_DRAFT_CAR.pdf,"69 Brefni St., Amityville - MIT.pdf",,
6_14_WANI,32,property_appraisal,"other=19, spreadsheet=7, invoice=4, contract=2",BUSHRA_WANI_BB.pdf,BUSHRA_WANI_BB_PHOTO_DOC.pdf,BUSHRA_WANI_CON_CLN_FINAL_DRAFT_CON.pdf,
70 44th Street,3,property_appraisal,"other=2, appraisal=1",20221207130823402.pdf,Flip It 10 LLC (44th Street) - CLOSING PACKAGE.pdf,HPSCAN_20220912131612866_2022-09-12_131905808.pdf,
70 North Main LLC,2,unknown,spreadsheet=2,Marty Policy.pdf,Old Seneca policy.pdf,,
71 Lombardy,16,unknown,"other=12, spreadsheet=3, invoice=1",71 Lombardy 37998-Policy.pdf,20240409144109493.pdf,71 Lombardy 37998-Policy.pdf,
71 Lombardy Drive,63,claim_restoration,"other=32, spreadsheet=28, appraisal=1, estimate=1, report=1",20220426144919450.pdf,20220503145155388.pdf,20220506150231529.pdf,
723 5th Street,26,claim_restoration,"other=15, spreadsheet=8, appraisal=2, estimate=1",20220902145707441.pdf,20220915134040457.pdf,20220915144027232.pdf,
75 Casement Avenue,7,property_appraisal,"other=5, appraisal=1, invoice=1",20230602140029789.pdf,20231220125525073.pdf,20251029142610422.pdf,
79C Traction Boulevard,41,claim_restoration,"spreadsheet=23, other=14, appraisal=3, estimate=1",20220407122402330.pdf,20220426152138169.pdf,20220601133119353.pdf,
8 Kilroy Drive,23,property_appraisal,"other=16, spreadsheet=4, appraisal=3",20220415113418563.pdf,20220523090200942.pdf,20220825110659368.pdf,
8.0,0,unknown,(empty),,,,
80 Franklin Avenue,24,claim_restoration,"other=11, spreadsheet=9, appraisal=3, estimate=1",20220408124419161.pdf,20220523085724726.pdf,20220601132640846.pdf,
80 Reade Avenue,18,claim_restoration,"other=10, spreadsheet=4, appraisal=3, estimate=1","2-17-23 DEPOSIT $204,411.69 bOBBOMATIC.pdf",20220607143721104.pdf,20220926133225404.pdf,
800 Mervin Ct,3,unknown,other=3,800_MERVIN_CT_FINAL_DRAFT_CAR.pdf,"Prophete - 800 Mervin Ct., Baldwin - MIT.pdf","Prophete - 800 Mervin Ct., Baldwin - RB.pdf",
805 Bridge Heloc Info and title,4,unknown,other=4,Mtg1 & 2 AOMs.pdf,Mtg2&Mod.pdf,Mtg3&docs.pdf,
805 Bridge St,3,unknown,other=3,20240715130447784.pdf,ATCCOCONNEL_20240710121202033.PDF,ATCKSOLLICI_20240730122308953.PDF,
82 Caramel,5,unknown,"other=4, invoice=1",Goosehead Disclosure_2024-05-08.pdf,NY Producer Disclosure_2024-05-08.pdf,Non-Fee State Invoice_2024-05-08.pdf,
82 Caramel Road,3,unknown,other=3,20220727131341024.pdf,20230119144130244.pdf,"Doc 06 de jul. de 2022, 10.43.pdf",
879360_Winsome Fearon - Green,1,unknown,other=1,encircle report.pdf,,,
88 Rugby,15,property_appraisal,"other=9, spreadsheet=4, contract=1, invoice=1",20240530103919792.pdf,Contract of Sale 88 Rugby Dr. (Proposed2).docx,63 washington LLC form.pdf,
88 Rugby Drive West,17,property_appraisal,"other=13, appraisal=3, contract=1",20230406143221369.pdf,20230501105137939.pdf,20230501105238431.pdf,
89 Dollard Drive,6,property_appraisal,"other=3, appraisal=2, contract=1","10523100919-Sabillon Alas, Joselin V1.pdf",20230614105937140.pdf,20240308132921683.pdf,
892899_Ivor Hill. _ Fire 3 Story _ Fred,9,unknown,other=9,IVOR_V_HILL_&_HILOR2_FINAL_DRAFT_DEPREC_CAR.pdf,MAD_244-32_136TH_CLN_Final Draft.pdf,MAD_244-32_136TH_PB.pdf,
894571_Carla Nardia leveridge,7,unknown,other=7,LEVERDIGE PHOTOS.pdf,MAD_805_WINDMILL_CONCLN.pdf,MAD_805_WINDMILL_EMS.pdf,
895446_Eloise Ward - paid & closed,3,unknown,"spreadsheet=2, other=1",Completion Certificate - Eloise Ward.pdf,ELOISE WARD P&L.pdf,encircle report.pdf,
